Version, Date, Time, Elapsed Time, Triggered, CurrentLayer, CurrentPhase, StepName, SequenceRunning, ChamberPressure, SubstrateShutterOpen, SubstrateVelocity, Substrate Heater.ActualTemperature, Substrate Heater.CalibrationTC, Substrate Heater.ActualPower, Substrate Heater.Status1, Substrate Heater.Status2, Resistive 4.ActualThickness, Resistive 4.ActualRate, Resistive 4.PercentActualPower, Resistive 4.PercentAverageActualPower, Resistive 4.MaterialName, Resistive 4.SourceError, Resistive 4.ManualMode, Resistive 4.RatePID_P, Resistive 4.RatePID_I, Resistive 4.RatePID_D, Resistive 4.RateSetpoint, Resistive 4.PercentPowerSetpoint, Resistive 4.OpenShutter, Resistive 4.Status1, Resistive 4.Status2, Radak 3 Resistive 4.Thickness, Radak 3 Resistive 4.Rate, Radak 3 Resistive 4.OpenShutter, Radak 3 Resistive 4.SensorError, Physical Sensor 2.ActiveSensor, Physical Sensor 2.ShutteredRateMode, Physical Sensor 2.Thickness, Physical Sensor 2.ThicknessMeasurement, Physical Sensor 2.Rate, Physical Sensor 2.RateMeasurement, Physical Sensor 2.AverageRate, Physical Sensor 2.FrequencyMeasurement, Physical Sensor 2.PercentRemaining, Physical Sensor 2.SensorError, Physical Sensor 2.NominalToolingFactor, Physical Sensor 2.ToolingFactor, Physical Sensor 2.Density, Physical Sensor 2.ZFactor, Physical Sensor 2.OpenShutter
5.0.10.10b1b9a6b0,2023-01-23,11:07:03.299,00:07:51.0415587,False,1,4,Step18,True,1.10986297841009E-06,False,10,31.8584270477295,-9999,0,1028,16,250.067993164063,0.0700000002980232,23.7080478668213,24.6455484390259,Aluminum,False,False,113.779998779297,34610,2850,2,23.4997151692706,True,3,0,250.068,0.07,False,False,True,False,250.068,250.068,0.07,0.07,0.07,5980409.39,94.305209047619,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:03.799,00:07:51.5415946,False,1,4,Step18,True,1.11000895230973E-06,False,10,31.8584270477295,-9999,0,1028,16,250.082000732422,0.0700000002980232,23.4997158050537,24.4372152328491,Aluminum,False,False,113.779998779297,34610,2850,2,23.2913818359373,True,3,0,250.082,0.07,False,False,True,False,250.082,250.082,0.07,0.07,0.07,5980409.33,94.3052061904762,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:04.300,00:07:52.0426322,False,1,4,Step18,True,1.10787880203134E-06,False,10,31.8584270477295,-9999,0,1028,16,250.123001098633,0.0700000002980232,23.2913818359375,24.2288818359375,Aluminum,False,False,113.779998779297,34610,2850,2,23.0830485026039,True,3,0,250.123,0.07,False,False,True,False,250.123,250.123,0.07,0.07,0.07,5980409.17,94.3051985714286,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:04.800,00:07:52.5426683,False,1,4,Step18,True,1.10533073893748E-06,False,10,31.8584270477295,-9999,0,1028,16,250.156997680664,0.0700000002980232,23.0830478668213,24.0205484390259,Aluminum,False,False,113.779998779297,34610,2850,2,22.8747151692706,True,3,0,250.157,0.07,False,False,True,False,250.157,250.157,0.07,0.07,0.07,5980409.08,94.3051942857143,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:05.300,00:07:53.0427055,False,1,4,Step18,True,1.0996852779499E-06,False,10,31.8584270477295,-9999,0,1028,16,250.190994262695,0.0700000002980232,22.8747158050537,23.8122152328491,Aluminum,False,False,113.779998779297,34610,2850,2,22.6663818359373,True,3,0,250.191,0.07,False,False,True,False,250.191,250.191,0.07,0.07,0.07,5980408.87,94.3051842857143,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:05.800,00:07:53.5427422,False,1,4,Step18,True,1.09828067706985E-06,False,10,31.8584270477295,-9999,0,1028,16,250.231002807617,0.0700000002980232,22.6663818359375,23.6038818359375,Aluminum,False,False,113.779998779297,34610,2850,2,22.4580485026039,True,3,0,250.231,0.07,False,False,True,False,250.231,250.231,0.07,0.07,0.07,5980408.71,94.3051766666667,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:06.300,00:07:54.0427795,False,1,4,Step18,True,1.09631810119026E-06,False,10,31.8584270477295,-9999,0,1028,16,250.264007568359,0.0689999982714653,22.4580478668213,23.3955484390259,Aluminum,False,False,113.779998779297,34610,2850,2,22.2497151692706,True,3,0,250.264,0.069,False,False,True,False,250.264,250.264,0.065,0.06,0.069,5980408.61,94.3051719047619,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:06.800,00:07:54.5428167,False,1,4,Step18,True,1.0919752639893E-06,False,10,31.8584270477295,-9999,0,1028,16,250.302993774414,0.068000003695488,22.2497158050537,23.1872152328491,Aluminum,False,False,113.779998779297,34610,2850,2,22.0413818359373,True,3,0,250.303,0.068,False,False,True,False,250.303,250.303,0.065,0.06,0.068,5980408.42,94.3051628571429,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:07.300,00:07:55.0428526,False,1,4,Step18,True,1.08835160972376E-06,False,10,31.8584270477295,-9999,0,1028,16,250.317001342773,0.0677777752280235,22.0413818359375,22.9788818359375,Aluminum,False,False,113.779998779297,34610,2850,2,21.8330485026039,True,3,0,250.317,0.0677777777777778,False,False,True,False,250.317,250.317,0.07,0.07,0.068,5980408.37,94.3051604761905,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:07.800,00:07:55.5428889,False,1,4,Step18,True,1.0858484529308E-06,False,10,31.8767414093018,-9999,0,1028,16,250.354995727539,0.0666666701436043,21.8330478668213,22.7705484390259,Aluminum,False,False,113.779998779297,34610,2850,2,21.6247151692706,True,3,0,250.355,0.0666666666666667,False,False,True,False,250.355,250.355,0.065,0.06,0.067,5980408.21,94.3051528571429,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:08.300,00:07:56.0429258,False,1,4,Step18,True,1.08293545508786E-06,False,10,31.8767414093018,-9999,0,1028,16,250.388000488281,0.0655555576086044,21.6247158050537,22.5622152328491,Aluminum,False,False,113.779998779297,34610,2850,2,21.4163818359373,True,3,0,250.388,0.0655555555555556,False,False,True,False,250.388,250.388,0.065,0.06,0.066,5980408.07,94.3051461904762,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:08.800,00:07:56.5429622,False,1,4,Step18,True,1.07712844510388E-06,False,10,31.8767414093018,-9999,0,1028,16,250.425994873047,0.0655555576086044,21.4163818359375,22.3538818359375,Aluminum,False,False,113.779998779297,34610,2850,2,21.2080485026039,True,3,0,250.426,0.0655555555555556,False,False,True,False,250.426,250.426,0.065,0.06,0.065,5980407.94,94.30514,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:09.300,00:07:57.0429990,False,1,4,Step18,True,1.07754112832481E-06,False,10,31.8584270477295,-9999,0,1028,16,250.457000732422,0.0644444450736046,21.2080478668213,22.1455484390259,Aluminum,False,False,113.779998779297,34610,2850,2,20.9997151692706,True,3,0,250.457,0.0644444444444445,False,False,True,False,250.457,250.457,0.06,0.06,0.064,5980407.8,94.3051333333333,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:09.800,00:07:57.5430359,False,1,4,Step18,True,1.07286416550778E-06,False,10,31.8584270477295,-9999,0,1028,16,250.488006591797,0.063000001013279,20.9997158050537,21.9372152328491,Aluminum,False,False,113.779998779297,34610,2850,2,20.7913818359373,True,3,0,250.488,0.063,False,False,True,False,250.488,250.488,0.06,0.06,0.063,5980407.69,94.3051280952381,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:10.300,00:07:58.0430727,False,1,4,Step18,True,1.06957338630309E-06,False,10,31.8584270477295,-9999,0,1028,16,250.524002075195,0.061999998986721,20.7913818359375,21.7288818359375,Aluminum,False,False,113.779998779297,34610,2850,2,20.5830485026039,True,3,0,250.524,0.062,False,False,True,False,250.524,250.524,0.06,0.06,0.062,5980407.52,94.30512,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:10.800,00:07:58.5431091,False,1,4,Step18,True,1.0677973705242E-06,False,10,31.8584270477295,-9999,0,1028,16,250.535995483398,0.0611111111938953,20.5830478668213,21.5205484390259,Aluminum,False,False,113.779998779297,34610,2850,2,20.3747151692706,True,3,0,250.536,0.0611111111111111,False,False,True,False,250.536,250.536,0.06,0.06,0.061,5980407.45,94.3051166666667,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:11.301,00:07:59.0441457,False,1,4,Step18,True,1.06670449895319E-06,False,10,31.8584270477295,-9999,0,1028,16,250.572006225586,0.0599999986588955,20.3747158050537,21.3122152328491,Aluminum,False,False,113.779998779297,34610,2850,2,20.1663818359373,True,3,0,250.572,0.06,False,False,True,False,250.572,250.572,0.06,0.06,0.06,5980407.3,94.3051095238095,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:11.801,00:07:59.5441828,False,1,4,Step18,True,1.06139509625791E-06,False,10,31.8584270477295,-9999,0,1028,16,250.602005004883,0.0599999986588955,20.1663818359375,21.1038818359375,Aluminum,False,False,113.779998779297,34610,2850,2,19.958048502604,True,3,0,250.602,0.06,False,False,True,False,250.602,250.602,0.06,0.06,0.06,5980407.2,94.3051047619048,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:12.301,00:08:00.0442185,False,1,4,Step18,True,1.06017103007616E-06,False,10,31.8584270477295,-9999,0,1028,16,250.638000488281,0.0599999986588955,19.9580478668213,20.8955484390259,Aluminum,False,False,113.779998779297,34610,2850,2,19.7497151692706,True,3,0,250.638,0.06,False,False,True,False,250.638,250.638,0.06,0.06,0.06,5980407.07,94.3050985714286,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:12.801,00:08:00.5442558,False,1,4,Step18,True,1.0565174761723E-06,False,10,31.8584270477295,-9999,0,1028,16,250.666000366211,0.0599999986588955,19.7497158050537,20.6872152328491,Aluminum,False,False,113.779998779297,34610,2850,2,19.5413818359373,True,3,0,250.666,0.06,False,False,True,False,250.666,250.666,0.06,0.06,0.06,5980406.92,94.3050914285714,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:13.301,00:08:01.0442954,False,1,4,Step18,True,1.05327785604459E-06,False,10,31.8401756286621,-9999,0,1028,16,250.694000244141,0.0599999986588955,19.5413818359375,20.4788818359375,Aluminum,False,False,113.779998779297,34610,2850,2,19.333048502604,True,3,0,250.694,0.06,False,False,True,False,250.694,250.694,0.06,0.06,0.06,5980406.79,94.3050852380952,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:13.802,00:08:01.5453300,False,1,4,Step18,True,1.053007849805E-06,False,10,31.8401756286621,-9999,0,1028,16,250.727996826172,0.0599999986588955,19.3330478668213,20.2705484390259,Aluminum,False,False,113.779998779297,34610,2850,2,19.1247151692706,True,3,0,250.728,0.06,False,False,True,False,250.728,250.728,0.06,0.06,0.06,5980406.72,94.3050819047619,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:14.302,00:08:02.0453660,False,1,4,Step18,True,1.0526036930969E-06,False,10,31.8401756286621,-9999,0,1028,16,250.755996704102,0.0590000003576279,19.1247158050537,20.0622152328491,Aluminum,False,False,113.779998779297,34610,2850,2,18.9163818359373,True,3,0,250.756,0.059,False,False,True,False,250.756,250.756,0.055,0.06,0.059,5980406.64,94.3050780952381,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:14.802,00:08:02.5454028,False,1,4,Step18,True,1.05166202502005E-06,False,10,31.8401756286621,-9999,0,1028,16,250.772003173828,0.0577777773141861,18.9163818359375,19.8538818359375,Aluminum,False,False,113.779998779297,34610,2850,2,18.708048502604,True,3,0,250.772,0.0577777777777778,False,False,True,False,250.772,250.772,0.05,0.05,0.058,5980406.54,94.3050733333333,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:15.302,00:08:03.0454402,False,1,4,Step18,True,1.04830303371273E-06,False,10,31.8401756286621,-9999,0,1028,16,250.79899597168,0.0555555559694767,18.7080478668213,19.6455484390259,Aluminum,False,False,113.779998779297,34610,2850,2,18.4997151692706,True,3,0,250.799,0.0555555555555556,False,False,True,False,250.799,250.799,0.05,0.05,0.056,5980406.46,94.3050695238095,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:15.803,00:08:03.5454760,False,1,4,Step18,True,1.04361993180646E-06,False,10,31.8401756286621,-9999,0,1028,16,250.830001831055,0.0533333346247673,18.4997158050537,19.4372152328491,Aluminum,False,False,113.779998779297,34610,2850,2,18.2913818359373,True,3,0,250.83,0.0533333333333333,False,False,True,False,250.83,250.83,0.05,0.05,0.054,5980406.3,94.3050619047619,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:16.303,00:08:04.0455133,False,1,4,Step18,True,1.04055152405635E-06,False,10,31.8401756286621,-9999,0,1028,16,250.854995727539,0.0511111095547676,18.2913818359375,19.2288818359375,Aluminum,False,False,113.779998779297,34610,2850,2,18.083048502604,True,3,0,250.855,0.0511111111111111,False,False,True,False,250.855,250.855,0.05,0.05,0.052,5980406.22,94.3050580952381,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:16.803,00:08:04.5455492,False,1,4,Step18,True,1.03709828636056E-06,False,10,31.8401756286621,-9999,0,1028,16,250.884994506836,0.0500000007450581,18.0830478668213,19.0205484390259,Aluminum,False,False,113.779998779297,34610,2850,2,17.8747151692706,True,3,0,250.885,0.05,False,False,True,False,250.885,250.885,0.05,0.05,0.051,5980406.1,94.3050523809524,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:17.303,00:08:05.0455862,False,1,4,Step18,True,1.03736351775296E-06,False,10,31.8401756286621,-9999,0,1028,16,250.908996582031,0.0500000007450581,17.8747158050537,18.8122152328491,Aluminum,False,False,113.779998779297,34610,2850,2,17.6663818359373,True,3,0,250.909,0.05,False,False,True,False,250.909,250.909,0.05,0.05,0.05,5980405.99,94.3050471428572,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:17.803,00:08:05.5456231,False,1,4,Step18,True,1.03259822026303E-06,False,10,31.8401756286621,-9999,0,1028,16,250.932998657227,0.0500000007450581,17.6663818359375,18.6038818359375,Aluminum,False,False,113.779998779297,34610,2850,2,17.458048502604,True,3,0,250.933,0.05,False,False,True,False,250.933,250.933,0.05,0.05,0.05,5980405.9,94.3050428571429,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:18.303,00:08:06.0456595,False,1,4,Step18,True,1.03220065739151E-06,False,10,31.8218555450439,-9999,0,1028,16,250.947006225586,0.0500000007450581,17.4580478668213,18.3955484390259,Aluminum,False,False,113.779998779297,34610,2850,2,17.2497151692706,True,3,0,250.947,0.05,False,False,True,False,250.947,250.947,0.05,0.05,0.05,5980405.83,94.3050395238095,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:18.804,00:08:06.5466963,False,1,4,Step18,True,1.0292994829797E-06,False,10,31.8218555450439,-9999,0,1028,16,250.970001220703,0.0488888882100582,17.2497158050537,18.1872152328491,Aluminum,False,False,113.779998779297,34610,2850,2,17.0413818359373,True,3,0,250.97,0.0488888888888889,False,False,True,False,250.97,250.97,0.045,0.04,0.049,5980405.75,94.3050357142857,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:19.304,00:08:07.0467330,False,1,4,Step18,True,1.02693616099714E-06,False,10,31.8218555450439,-9999,0,1028,16,250.970001220703,0.0488888882100582,17.0413818359375,17.9788818359375,Aluminum,False,False,113.779998779297,34610,2850,2,16.833048502604,True,3,0,250.997,0.0477777777777778,False,False,True,False,250.997,250.997,0.045,0.04,0.048,5980405.64,94.3050304761905,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:19.804,00:08:07.5467696,False,1,4,Step18,True,1.02352078101831E-06,False,10,31.8218555450439,-9999,0,1028,16,251.020004272461,0.0466666668653488,16.8330478668213,17.7705484390259,Aluminum,False,False,113.779998779297,34610,2850,2,16.6247151692706,True,3,0,251.02,0.0466666666666667,False,False,True,False,251.02,251.02,0.045,0.05,0.047,5980405.54,94.3050257142857,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:20.304,00:08:08.0468065,False,1,4,Step18,True,1.02129433798837E-06,False,10,31.8218555450439,-9999,0,1028,16,251.020004272461,0.0466666668653488,16.6247158050537,17.5622152328491,Aluminum,False,False,113.779998779297,34610,2850,2,16.4163818359373,True,3,0,251.047,0.0444444444444444,False,False,True,False,251.047,251.047,0.04,0.04,0.045,5980405.42,94.30502,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:20.805,00:08:08.5478435,False,1,4,Step18,True,1.01764305782126E-06,False,10,31.8401756286621,-9999,0,1028,16,251.069000244141,0.0430000014603138,16.4163818359375,17.3538818359375,Aluminum,False,False,113.779998779297,34610,2850,2,16.208048502604,True,3,0,251.069,0.043,False,False,True,False,251.069,251.069,0.04,0.04,0.043,5980405.32,94.3050152380953,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:21.306,00:08:09.0488798,False,1,4,Step18,True,1.01530440588249E-06,False,10,31.8401756286621,-9999,0,1028,16,251.069000244141,0.0430000014603138,16.2080478668213,17.1455484390259,Aluminum,False,False,113.779998779297,34610,2850,2,15.9997151692706,True,3,0,251.09,0.042,False,False,True,False,251.09,251.09,0.04,0.04,0.042,5980405.22,94.3050104761905,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:21.806,00:08:09.5489170,False,1,4,Step18,True,1.01192836154951E-06,False,10,31.8401756286621,-9999,0,1028,16,251.10400390625,0.0422222204506397,15.9997148513794,16.9372151374817,Aluminum,False,False,113.779998779297,34610,2850,2,15.7913818359373,True,3,0,251.104,0.0422222222222222,False,False,True,False,251.104,251.104,0.05,0.05,0.042,5980405.17,94.3050080952381,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:22.306,00:08:10.0489536,False,1,4,Step18,True,1.00947579539934E-06,False,10,31.8401756286621,-9999,0,1028,16,251.10400390625,0.0422222204506397,15.7913818359375,16.7288817405701,Aluminum,False,False,113.779998779297,34610,2850,2,15.583048502604,True,3,0,251.13,0.0411111111111111,False,False,True,False,251.13,251.13,0.04,0.04,0.042,5980405.12,94.3050057142857,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:22.806,00:08:10.5489900,False,1,4,Step18,True,1.00792601642752E-06,False,10,31.8401756286621,-9999,0,1028,16,251.151000976563,0.0411111116409302,15.5830488204956,16.5205484390259,Aluminum,False,False,113.779998779297,34610,2850,2,15.3747151692706,True,3,0,251.151,0.0411111111111111,False,False,True,False,251.151,251.151,0.04,0.04,0.041,5980405,94.305,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:23.306,00:08:11.0490268,False,1,4,Step18,True,1.0049669754153E-06,False,10,31.8401756286621,-9999,0,1028,16,251.151000976563,0.0411111116409302,15.3747148513794,16.3122151374817,Aluminum,False,False,113.779998779297,34610,2850,2,15.1663818359373,True,3,0,251.171,0.0411111111111111,False,False,True,False,251.171,251.171,0.04,0.04,0.041,5980404.96,94.3049980952381,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:23.806,00:08:11.5490633,False,1,4,Step18,True,1.00380691492319E-06,False,10,31.8401756286621,-9999,0,1028,16,251.195007324219,0.0411111116409302,15.1663818359375,16.1038817405701,Aluminum,False,False,113.779998779297,34610,2850,2,14.958048502604,True,3,0,251.195,0.0411111111111111,False,False,True,False,251.195,251.195,0.04,0.04,0.041,5980404.85,94.3049928571429,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:24.306,00:08:12.0491009,False,1,4,Step18,True,1.00393435786827E-06,False,10,31.8401756286621,-9999,0,1028,16,251.195007324219,0.0411111116409302,14.9580488204956,15.8955484390259,Aluminum,False,False,113.779998779297,34610,2850,2,14.7497151692706,True,3,0,251.214,0.04,False,False,True,False,251.214,251.214,0.04,0.04,0.04,5980404.81,94.3049909523809,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:24.806,00:08:12.5491368,False,1,4,Step18,True,1.00021713933529E-06,False,10,31.8401756286621,-9999,0,1028,16,251.233001708984,0.0390000008046627,14.7497148513794,15.6872151374817,Aluminum,False,False,113.779998779297,34610,2850,2,14.7497151692706,True,3,0,251.233,0.039,False,False,True,False,251.233,251.233,0.035,0.03,0.039,5980404.68,94.3049847619047,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:25.306,00:08:13.0491734,False,1,4,Step18,True,9.96765038507874E-07,False,10,31.8401756286621,-9999,0,1028,16,251.233001708984,0.0390000008046627,14.7497148513794,15.4997150421143,Aluminum,False,False,113.779998779297,34610,2850,2,14.333048502604,True,3,0,251.255,0.039,False,False,True,False,251.255,251.255,0.04,0.04,0.039,5980404.64,94.3049828571428,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:25.806,00:08:13.5492104,False,1,4,Step18,True,9.92819764178421E-07,False,10,31.8401756286621,-9999,0,1028,16,251.264999389648,0.0377777777612209,14.3330488204956,15.2913817405701,Aluminum,False,False,113.779998779297,34610,2850,2,14.1247151692706,True,3,0,251.265,0.0377777777777778,False,False,True,False,251.265,251.265,0.03,0.03,0.038,5980404.6,94.3049809523809,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:26.306,00:08:14.0492472,False,1,4,Step18,True,9.91553065432527E-07,False,10,31.8401756286621,-9999,0,1028,16,251.264999389648,0.0377777777612209,14.1247148513794,15.0830484390259,Aluminum,False,False,113.779998779297,34610,2850,2,13.9163818359373,True,3,0,251.283,0.0355555555555555,False,False,True,False,251.283,251.283,0.03,0.03,0.036,5980404.54,94.3049780952381,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:26.806,00:08:14.5492848,False,1,4,Step18,True,9.89399040918215E-07,False,10,31.8401756286621,-9999,0,1028,16,251.300003051758,0.0344444438815117,13.9163818359375,14.8747151374817,Aluminum,False,False,113.779998779297,34610,2850,2,13.708048502604,True,3,0,251.3,0.0344444444444445,False,False,True,False,251.3,251.3,0.035,0.04,0.035,5980404.44,94.3049733333334,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:27.307,00:08:15.0503206,False,1,4,Step18,True,9.86490022114594E-07,False,10,31.8401756286621,-9999,0,1028,16,251.300003051758,0.0344444438815117,13.7080488204956,14.6663818359375,Aluminum,False,False,113.779998779297,34610,2850,2,13.4997151692706,True,3,0,251.319,0.0333333333333333,False,False,True,False,251.319,251.319,0.03,0.03,0.033,5980404.37,94.30497,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:27.807,00:08:15.5503570,False,1,4,Step18,True,9.87123030427028E-07,False,10,31.8880710601807,-9999,0,1028,16,251.335998535156,0.0311111118644476,13.4997148513794,14.4580484390259,Aluminum,False,False,113.779998779297,34610,2850,2,13.2913818359373,True,3,0,251.336,0.0311111111111111,False,False,True,False,251.336,251.336,0.03,0.03,0.032,5980404.29,94.3049661904762,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:28.307,00:08:16.0503942,False,1,4,Step18,True,9.82458459475311E-07,False,10,31.8401756286621,-9999,0,1028,16,251.335998535156,0.0311111118644476,13.2913818359375,14.2497151374817,Aluminum,False,False,113.779998779297,34610,2850,2,13.083048502604,True,3,0,251.355,0.031,False,False,True,False,251.355,251.355,0.03,0.03,0.031,5980404.24,94.3049638095238,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:28.808,00:08:16.5514310,False,1,4,Step18,True,9.81956077339419E-07,False,10,31.8401756286621,-9999,0,1028,16,251.371002197266,0.0309999994933605,13.0830488204956,14.0413818359375,Aluminum,False,False,113.779998779297,34610,2850,2,12.8747151692706,True,3,0,251.371,0.031,False,False,True,False,251.371,251.371,0.03,0.03,0.031,5980404.14,94.304959047619,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:29.309,00:08:17.0514681,False,1,4,Step18,True,9.79951551016711E-07,False,10,31.8880710601807,-9999,0,1028,16,251.371002197266,0.0309999994933605,12.8747148513794,13.8330484390259,Aluminum,False,False,113.779998779297,34610,2850,2,12.6663818359373,True,3,0,251.381,0.03,False,False,True,False,251.381,251.381,0.03,0.03,0.031,5980404.08,94.3049561904762,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:29.809,00:08:17.5515053,False,1,4,Step18,True,9.76570618149708E-07,False,10,31.8880710601807,-9999,0,1028,16,251.397003173828,0.0299999993294477,12.6663818359375,13.6247151374817,Aluminum,False,False,113.779998779297,34610,2850,2,12.458048502604,True,3,0,251.397,0.03,False,False,True,False,251.397,251.397,0.03,0.03,0.03,5980404.01,94.3049528571428,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:30.309,00:08:18.0515438,False,1,4,Step18,True,9.77567083282338E-07,False,10,31.8880710601807,-9999,0,1028,16,251.397003173828,0.0299999993294477,12.4580488204956,13.3955485343933,Aluminum,False,False,113.779998779297,34610,2850,2,12.2497151692706,True,3,0,251.414,0.03,False,False,True,False,251.414,251.414,0.03,0.03,0.03,5980403.89,94.3049471428571,False,50,50,2.70000004768372,1.08000004291534,False,
5.0.10.10b1b9a6b0,2023-01-23,11:07:30.811,00:08:18.5535786,False,1,4,Step18,True,9.72453335634782E-07,False,10,31.8880710601807,-9999,0,1028,16,251.434005737305,0.0299999993294477,12.2497148513794,13.1872151374817,Aluminum,False,False,113.779998779297,34610,2850,2,12.0413818359373,True,3,0,251.434,0.03,False,False,True,False,251.434,251.434,0.03,0.03,0.03,5980403.82,94.3049438095238,False,50,50,2.70000004768372,1.08000004291534,False,
